7165G_XY	7169C_XY	7176C_X	7178C_X	7179C_X	7181C_X	7184D_X	7188C_X	7194D_XXY	7196D_XXY	7199C_X	7200C_X	7201C_X	7204C_XXXY	7219C_XXY	7240D_XX	7241C_XY	7246D_XX	7247D_XX	7252C_XX	7253C_XX	7270D_X	7271C_XX	7272C_XX	7273C_XX	7274D_XX	7275D_XX	7276D_XY	7282C_X	7283C_XXY	7285C_X	7286C_X	7291C_X	7348C_XXY	7349C_XXY	7351C_XXY	7352C_XXY	7379C_XXXXY	7381C_XYYYY	7390C_XXY	7394C_XYY	7395C_XYY	7410C_XXY	7417C_XXX	7428C_XXY	7380C_X	7437C_XY	7383C_XX	7491C_XXX	7363C_X	7384C_XX	7378C_XY	7459C_XYY	7480C_XY	7456C_XY	7385C_XYY	7503C_XY	7450C_XXX	7448C_XY	7484C_XXY	7386C_XY	7429C_X	7434C_XXY	7438C_XX	7439C_XX	7441C_XXY	7454C_XXY	7455C_XXY	7458D_XXY	7463C_XXY	7464C_XXY	7482C_XXY	7487C_XX	7488C_XXY	7490C_XXY	7492C_XXY	7493C_XXY	7494C_XX	7500C_XXY	7504C_XXY	7507C_XY	7508C_XX	7509C_XX	7511C_XXY	7513C_XY	7516C_XXY	7517C_XY	7518C_X	7519C_XX	7538C_XXY	7539C_X	7554C_X	7555C_XXY	7607C_X	7608C_X	7613C_XXX	7623C_XYY	7168C_XX	7281C_X
AMOT	1130.73133291375	1321.98133931294	931.712237819464	887.877369998218	2774.56818853754	1093.92915681377	986.002031815468	1141.47045893455	1094.21062618376	828.346951229699	958.780480966664	1130.42310817074	963.312209122818	707.809974958641	966.150823491583	563.923954375464	548.144355285116	909.675293067236	963.233812872734	1396.39884915101	839.586476979497	1200.29982851288	1079.83572041141	891.812700792682	1232.77638979113	1224.47786512398	1099.8539166214	587.433371181171	1708.30010918561	1836.0485925047	1408.99705747325	838.264963317856	682.073561088221	814.510581604049	1488.85666039317	2595.98781166779	1160.27098758801	628.882433955776	910.149422255595	337.212304185287	928.146601330574	400.262174793986	780.384502094127	998.834770293931	1212.19192205853	2013.11163673998	852.989406652721	1725.58248288718	846.066506603175	470.151311856389	1132.36577899698	754.538952996319	1495.28147879514	388.016063269272	1016.2346802746	1663.33252423733	791.530095883294	1044.0314826942	617.299191419346	793.657590859594	866.808523242151	1623.17583203296	1101.94824444994	1201.76417103358	984.874951441804	1337.57413993143	718.820822399501	1717.64983587862	2672.14813211434	2124.89667404263	2757.90983630771	1001.43120871487	1335.36670841413	2365.94746958227	2007.81670248882	1067.23902713676	960.367310018799	1306.31576905468	1211.35735644379	1535.74149200988	1408.37095582389	1506.65999989705	645.23175759072	1799.33719952072	641.054466890723	1305.63066940221	1834.58176123953	694.558649952404	782.819027460098	1021.01500239791	1524.24928941182	1237.69457707837	1450.77677439004	1311.99080258014	1721.39563587319	1439.49237687056	1682.17154049268	1632.80600584603	2454.66232387347
AP1S2	2035.52443372079	2057.45703770444	3443.47048567392	3592.70391865019	12409.7071480575	4949.90862485806	3909.89555567087	3500.66614164807	3371.88173410313	6163.43492256981	2716.43998799049	2835.41723832958	2386.14214330864	5862.35555656962	3305.66135797821	2635.03858834113	3380.41792125892	3663.53940149091	3626.05150328427	2504.79912415591	3411.93157413296	3508.90845889717	4341.50026842817	2135.14440843984	4476.46598328718	4304.4326652847	3571.20069838763	3806.43216696491	3364.46516691267	5563.24618468653	2018.84384881567	3043.87628087198	3551.5322327714	3451.21502955197	7400.21702558849	9083.38616395983	7312.66431148688	2933.56755546515	5419.31127781456	2522.74568363685	4601.33983471865	2166.60655183611	5551.25413738045	4319.00392240564	3447.75833371188	7237.72089055406	3603.96846143752	4360.71373580193	4531.53838188572	1109.40247287706	4075.30535496315	1744.33377052712	8234.07647710842	3243.30657569345	2346.64129877434	2350.67527020795	1878.43695621809	2713.56217613121	1725.26601647574	3509.29693075496	2659.20823872314	2456.12701623879	2293.81653316648	2859.0491470088	4273.85290891656	3526.90472894127	2365.95723762064	2635.20882920201	7710.82825402541	5565.90814761679	9492.59638461804	3771.90227005286	3599.72879179398	4836.21047515399	3808.65780561387	3115.93716003835	2497.21562012607	4150.14034609056	3648.43894925032	2097.60239797468	1752.98273762167	2293.28540217309	2573.00523419688	5459.90812736204	2978.32756742805	4663.12043244217	3676.37331733518	1842.68791403778	2829.62483354451	3099.97556258225	4746.80092479881	3186.45165466346	6703.63067899	3645.08521184499	4667.57600206691	5938.37448841411	2429.66922048183	5888.43015357533	4499.43794406204
APEX2	916.660476709396	1006.68814501477	1107.44214794918	1204.13320600376	954.818663432287	1257.88375980627	1220.14988953369	1095.80712275051	954.582190668406	1188.83623962692	1113.08910065375	1165.26241817017	878.484745880624	1333.70392534407	988.753014530189	946.50020639926	708.692031428795	1059.13625602738	1052.2036090913	901.236636724352	1130.20873136663	1054.13320449977	1034.29935295525	936.977911763727	972.99135701619	1146.28056819064	1044.35140685346	1758.44534809892	870.387195178061	823.007922939994	880.94419709845	873.022338596411	1340.64873021625	1034.06297124849	970.882961259501	714.502027261592	1214.35836074349	839.35663173407	1193.13926596356	974.579516543131	925.497746820077	902.775272970042	872.121032862823	930.319741018564	952.109905379236	855.416420314567	767.83881269548	733.002440981879	1003.20649142564	1023.35662962152	925.622508995803	671.434702106434	786.488357765111	1234.62638500311	973.293543288632	757.502093889225	905.486599482633	937.760628020007	1397.97196469762	1314.83128213395	852.281684097282	1344.52985285376	1159.53595419467	1494.55779260866	1453.53828210431	1440.69628760571	1639.00789015006	1265.5190292046	989.971750647917	766.327534695256	884.27070053173	1372.13337972082	1172.58263394853	1239.9092013284	1449.81265330596	1420.81841752633	1509.24067347444	1525.96398366883	1223.09121525804	945.096458761295	1117.32811522929	1171.00697001965	1967.5114423614	1660.58849538883	1217.55423187139	1425.72362136091	1363.3700138567	1640.07012024906	1449.96860102277	1469.5145694909	1655.34718246503	1631.59854319782	1474.70674890322	1570.55139172699	1610.62965585089	1456.16042964166	1060.81606227668	735.397140684506	1026.24317800861
APOO	556.373970163911	560.687524139979	548.801909414648	632.926329075115	304.610547634016	652.810000251699	529.908169306815	431.479242065621	369.191504191193	569.475934287643	501.829117178964	498.681856804312	328.819645489473	687.36656144938	451.430264139555	486.0715871122	312.604753466658	456.335278058958	461.783348372496	375.122302781512	533.873722657567	445.904969965155	394.213185817488	503.168516743353	481.144223001157	554.676741017598	469.009818011989	774.090280454432	412.204946944556	424.198397646257	485.328886401388	421.383407547113	679.123442304659	514.261267695853	526.611786739115	405.03474275532	588.031005707937	406.581172199386	661.340805520236	485.108209750664	464.947004021445	486.105929882732	466.554188940631	486.086501492201	486.60614473173	497.482209261193	457.785800062786	463.332968358358	736.227324279783	728.297398233486	548.006051358097	404.600806654837	456.405591301429	586.006102457229	553.357127977655	419.919028771938	551.671730066057	555.320236600713	753.035336292097	681.050469078637	477.108732232505	524.877721552177	472.702605349783	507.792977436132	590.461373500082	578.110738353972	626.606823890447	486.737606882803	336.877729343029	303.170169719084	333.01031227028	511.875928706376	476.35614109694	417.392398646109	502.313912900446	515.786156937454	596.100534578988	568.752320770891	495.342843768032	443.146640647644	418.141306993948	417.835437475167	606.424753490304	618.317851055985	504.904207087967	527.577707048747	582.615910472418	703.701585395503	529.344513889691	540.237512249654	562.241584493295	551.271781705093	727.685513437208	596.846086917733	548.201282078422	623.410334995932	407.862219431254	267.332451191155	418.640101409288
APOOL	1447.75846066609	1378.63669119995	1830.67397843001	1465.22142689239	885.209085264047	1075.51895556397	1047.63366193413	1252.15457895122	1102.93889775302	1138.03258400951	1051.47641976347	1329.43495208925	1164.01282385405	1190.1189031394	1276.6122626617	1033.73512535448	877.617341632319	1179.25838488525	1204.46928899312	956.099173279577	1139.87118422411	1089.05471803792	1072.37794961194	1299.49088440335	1056.21375458332	1220.98835394407	1305.66065361919	1380.73509071388	1308.56183488167	1183.68728392543	1252.03353956042	1430.85271543642	1738.56265330241	1415.42219243092	1146.93309590255	1764.36542998098	1514.48843373438	1511.15641485836	1493.55685160603	1507.58068196824	1373.8060615739	1567.72537470941	1265.56445217443	1421.41138631385	1413.55752395005	1417.53857802438	1649.57189376155	1390.94321162083	1220.92949124467	1172.52676574419	1699.29111729369	1556.12930543212	1432.22880737602	1380.86528066616	1517.7736589529	1288.90922320729	1206.08577045469	973.178669136412	817.65423174658	1162.4432564459	1181.29358231178	2047.17862900304	1939.1725102526	1875.08469812694	1745.52950337705	2042.94514605833	2701.86540743892	2374.52699643269	2174.42032461716	1862.48418623391	1854.70100614611	1812.28726781797	1818.03046884449	2162.9103115608	2048.53866313158	1722.25199696814	1676.78702416524	1969.97560401879	1945.11813199718	2523.37563971501	2412.96264260377	3019.9192094684	2271.27143273444	2063.18898425435	2074.31094030813	2060.9877283588	2470.7629994999	2352.64724214142	2072.71153876953	2245.68355579509	1768.78917531289	2398.40576924281	2377.43818604228	2561.70590176706	2500.61660310558	2611.9687250845	2093.0131539901	2216.95331857881	2014.9344717722
AR	370.136187442935	170.59335822048	479.614357379024	854.669241105696	743.395048684665	875.044804211186	411.117863263527	649.623304072877	597.968046853897	446.020380323506	880.274953270482	684.544393385218	813.247859381651	447.955140468459	850.686581633835	732.070066614822	864.645540893709	1129.66380098075	439.87378552522	755.382447536668	567.23721939692	633.993671059389	403.003652561653	1115.57598137754	624.109267963511	533.421289799182	1172.88523066344	175.803989202155	816.580878418529	632.329820474185	441.230838270792	990.079537822564	736.046176516352	403.907266964421	756.242247573207	1171.53609684424	840.246547671271	327.60130536361	147.994653124752	737.181358030722	513.276253834288	827.585475366921	1091.54493488603	1059.25123395151	754.84972791242	524.660211591834	884.374088188658	461.205800987398	577.559450820513	380.639718161756	97.7442368241472	693.886489265876	400.837310514394	947.369756055429	700.728855437566	558.608836414389	1075.35850478824	859.260707370776	997.192764967115	590.543818569488	73.0873243943197	1598.83326358681	1173.53264880714	1194.10075302771	1225.52586366194	1534.31465208033	1245.56967777457	1729.7247748361	1792.62872128563	2810.77781815189	2208.56400001548	1052.48634186457	2274.49677918235	900.900502207953	1323.38314855037	776.545998916563	1629.88894974207	1890.57039839058	1296.41652123436	1624.94886928525	1517.5162311621	2132.56558915855	640.815626345561	1336.12768970962	1671.42490305574	1211.8034082538	1672.06165057345	959.80079453406	1782.85648400794	1166.07196813156	2241.14028555974	1713.23343218502	1596.54988192259	2337.1354155229	1473.59161071342	1794.28992701965	1857.12174095857	502.856307400074	935.000803656272
ARAF	2196.61286636227	2496.52009707077	2814.40188347388	2838.26955905	2782.60933429681	2561.41545839833	2831.56721131842	3010.97082974413	3026.7758221836	2757.82493879468	2858.85513035982	2740.43835514943	2739.39072493349	2537.77343101242	2755.06430407275	2907.46596094614	2858.99916028548	2731.98647647432	2850.84792674394	2742.04162082098	2727.12057245923	2694.89038628457	2928.30248534095	2265.87122970144	2711.94948842301	2678.25268441293	2644.49465446494	3146.89501121588	2414.35191618905	2459.89890077273	2450.47880442678	2405.01277822333	2340.906960793	2582.14893787785	2308.28816969499	2599.38771609424	2553.97132006077	2711.65237951966	2914.83925920917	2153.56596662437	2479.06737262437	2382.34636918503	2214.62922534076	2448.56350958999	2342.12223048554	2479.39805942686	2196.53843215814	2584.26125743733	2379.66917908975	3331.87577175414	2693.47668106835	3076.30706469078	2331.12407018962	2627.59726659341	2343.43164721037	2518.54909032879	2311.16493053527	2388.37774787952	2581.18197591865	2439.40600406841	3330.36481752522	2842.82339728751	3180.55490550698	3474.36388184118	3284.43029015359	2792.3509368597	2563.56444375268	2342.17390126167	2580.71271166076	2833.43192800833	2786.78601761801	2845.94379472009	3125.78045483846	3045.27097504147	3104.77442028891	3291.34082926025	3158.75918222202	2786.40186493907	2974.35267698841	3528.77862036013	3528.97578814443	3300.95286788204	3726.80110757249	3081.79513230974	2472.67964940171	2905.70515415487	2959.31436901309	3213.188031312	2962.33222307418	3466.13021047807	2852.06916228545	3174.19116696834	2719.97890366164	2824.54394921534	3178.227078589	3055.72871178949	3029.15658841239	3086.21532361247	2913.92883693614
ARHGEF6	1723.13672370562	2216.37301045332	910.815750397231	1725.032595829	1686.68372830833	1775.24494124178	1042.19778596344	1046.34823930448	1754.20015732008	1595.30097381983	1367.59305437146	1764.31677010613	1191.17002699615	1244.77402376869	2148.10130080101	1959.53967243884	1971.28438756759	1359.52233809054	1845.71906627979	1855.74088140719	1275.67721955469	834.183341740229	1509.75616880961	1277.08812848232	1391.78101276705	1958.60338746578	2251.81398637327	851.830703746418	2558.47229652969	2692.44490856188	1934.27020710623	1442.42031103116	1067.99440604038	1409.39666156334	2531.29888899889	2589.49447723382	1231.22328256633	2975.1489631574	1581.95493649726	1601.39221831555	1758.49480236766	1404.4416173421	2001.52824599189	1608.60169917543	2051.90653267022	2295.62012297963	1762.05729006806	1861.77245306253	1527.83427644013	1953.19167222704	1721.63085079387	1981.66375110379	2450.14621834192	766.511675424245	1181.85843799599	1150.61801692023	1776.85217855598	1573.81971351912	1164.4464196442	1485.77085348402	2666.29528738808	1273.68448819503	1310.77153900497	1600.51451946935	1707.54457244227	1401.7603693138	1968.19126382159	2647.43366742867	3921.90983872927	2742.54389384971	3230.55047638694	1390.45459202943	1687.0915554219	1777.42935061618	2320.45049077951	1208.92173071868	1688.62225034413	1551.59453657568	1778.93119553421	2199.30286335489	2447.83090437922	1876.90940692166	948.531799899627	1788.54217253287	1342.52748780916	1481.08849584988	2045.36294696069	1143.30746193778	1965.1872760784	1451.13544933883	1830.65181472353	1565.2667966514	2434.94192549321	1032.13623175042	1246.69589466101	1685.20041956566	2314.16473114022	2136.29564561327	2201.47411912362
ARHGEF9	1147.57459517951	1107.02981292409	914.537278437627	1137.03448599309	1044.09687534238	946.542082333261	1055.34790151751	1160.8605771122	919.727695058084	921.274798894809	1002.45507219571	1111.74405304747	1166.17675899196	810.511191830937	945.761435563915	936.20682003147	1006.31292941302	1094.3640208669	990.445991964393	975.224384868443	875.005929411657	949.74938337504	944.929089375457	1081.49010881874	974.153792512097	1048.63547169933	1100.5110030351	915.56243033089	1511.02278828133	1188.71756839965	1274.88633581372	1294.40817567153	1187.42575575635	867.464795912026	990.041680227815	915.12199957676	909.244085835208	1016.76085132384	946.858425214511	1006.66105640591	913.541761627486	935.63222186929	1144.36669009087	816.780804767143	1000.22051406908	1346.38762354109	1125.69206769173	1479.91073501264	882.18827740891	1060.79512886446	1001.35382180484	1334.0084999115	1195.92749584246	1448.96966626089	1185.01127262504	1207.59224482623	1223.43389961822	1142.30653733808	1239.23383095149	1097.31453136516	1369.44962353839	1309.72839153142	865.597496589852	1197.31954296353	1106.79265103636	1064.83235387043	1295.65905142121	1364.32385611378	1118.20130942941	921.298852793917	1158.64272130761	1071.13174241153	1189.97122686129	1014.87591738054	1328.10423566352	1054.64249466868	1103.42019819453	1105.78860037716	859.260943574974	1157.00510661815	1050.33065102368	1169.82885105135	1262.86846780129	1090.90033221861	1083.42390404035	890.124560303669	1108.45457916754	1131.66789481634	1153.53402138017	867.522419719818	1178.28664019167	1089.71480881987	1189.55093754219	1194.70965007099	983.176115547552	1096.45738174382	1206.57325510722	1151.87922772006	1250.49460845032
ARMCX1	2085.53255015837	2232.87250495212	2285.8949908983	2592.0642264249	2568.93470851316	2920.20760250822	2233.06694736125	2687.59706951243	2508.65414040388	2318.63476867647	2716.84868563442	2579.93308616529	2304.80447591834	2442.8092655041	2752.88716377055	2947.25682398387	2492.02899885273	2394.00138768702	2408.19171426581	3188.05271771229	2108.43682954715	2444.12276234195	2419.28685812912	2546.81503547156	2419.68192836376	2398.81210971496	2676.0109465789	1935.81068119859	3326.25623351341	2772.4621438576	3031.06703680761	2774.45669605923	2401.60671882848	2707.18422306203	3484.95471627816	3317.78787563439	2658.31194127765	3352.50404042572	1849.30143355771	2572.55107739902	2515.40251549359	2427.98088635385	3344.70429201328	3006.34626351897	2937.01175088252	3188.64685481897	2912.80761390075	2991.36289194322	3202.69765188387	2235.35938674796	3258.30782420378	3269.52258697614	3301.52640931613	1801.41258139066	2854.39960069856	2891.91641723391	3215.63525832761	2640.85488014045	2758.03270131489	2820.3206994761	3929.10960203045	2430.03186540546	2892.32798241015	2690.76089239405	3217.02242175408	3050.96670239171	3162.88485120549	2940.99131470193	3054.3830879499	2453.14033342027	3237.4071681544	3079.31667999115	3305.86592444629	3115.39668577122	3642.48027192429	2892.25865488707	3709.18867198812	3127.04665843985	3070.44286904639	3228.74170699681	3292.22346860763	2804.05972466563	2298.11250027887	3188.3244608656	2332.93009860085	2768.33037349703	3169.78092592532	3501.50153358799	3177.92509779327	2560.50418377396	3698.40231044036	3607.32411233834	2969.44276967317	2894.7547548477	2862.96874275179	3600.53500785136	3638.49273091804	2073.28922877145	3022.62921647113
ARMCX2	5422.54454642413	6266.49827653055	6227.08190709602	6576.1666674134	7823.64832569925	8268.34242259739	6692.33798385342	6777.97401496763	6219.98862482529	5997.7650806613	8070.10706667139	7232.62288860575	7548.28200516216	6212.38838653731	6281.89407561001	7427.94361587589	6902.67195611344	6190.84569849294	6753.98612292467	7157.40831654553	5911.72109411676	6833.49051836953	6583.14606925991	7024.35695355607	6633.12286561618	5891.01515293258	7450.05225407296	4077.40126883982	8096.91037555086	6619.84872888324	6887.32557103436	6413.76601501982	5975.88916790873	6596.4599548397	8446.25377744433	7270.23100055243	4685.5322930417	8857.35770337441	3102.94445924126	5410.93310861091	7017.19347280869	8345.45998227384	7438.75902297382	7036.64954128479	6649.3438164868	7689.56555253891	7239.06935839148	8737.14149923155	7059.38265459368	8609.77125576274	5466.35647819847	7986.18323018977	9297.50845099888	5065.55727730087	7466.84677585195	7958.78331490638	8202.80880476197	7934.91018817735	6817.52325112044	5988.1335023675	8682.75653988784	7221.50886636941	6177.09130913881	6674.81144463999	6143.97689973147	6270.70968321873	6046.97354594363	6101.39133173136	6613.16550790168	6314.06576871811	7421.05071657561	5758.72322162471	6362.41499302926	7069.30635279423	7333.68481643314	6044.25468522826	7472.43253093068	6526.04647330838	6388.99021399736	6705.76977358048	7239.13006650532	6944.45730423551	4378.81709260421	5824.35945113767	5752.81600169422	5496.27953858999	6507.7669615351	5054.62871106658	6842.23379019926	6278.1911009816	6911.36797821662	5637.58175178999	4882.50030912146	6043.53736063371	6553.2298694856	6468.12148961207	8655.95688530458	6382.86203320745	7710.2157740265
ARMCX3	5254.27624226031	6505.78293845226	5925.57902929611	5794.91773741985	8414.71762318875	5991.75045242544	4541.02689577696	6937.95552140941	6499.46257813263	5066.54636021148	6214.10264717137	4977.4457170779	7318.80687986566	4027.78793223465	5721.79661118334	6032.80123094533	7708.09051805197	5811.15674044074	6704.25811882996	8076.0717735695	4610.74563348395	6341.16970187456	6288.86063462968	5182.69301374456	5854.73549702219	5388.17873858603	5920.27986833216	2809.56329686241	6859.44409469116	6764.82498290356	6887.07825885729	6137.57029781934	4385.01733667414	6001.43746625948	6875.00499289147	8192.77473712211	4335.78385510258	10977.9532673147	4360.89076897425	5229.3699961693	6261.67798526844	6724.7029962924	6376.6062406644	6868.57395657795	6632.30405175179	7668.06323255279	6696.52902138058	10329.8060912881	5272.67184385595	6060.80165566485	6202.86744079479	11501.1214209677	7682.18957682072	5099.73589144323	6403.28835539183	8112.6029194523	6759.41067255314	5397.1427427873	3668.48361672425	3587.59467069202	10043.3691419978	5363.90665298231	5039.82671814844	4662.46730859436	4656.65841956823	4916.96946715567	4454.47472447795	5880.56468756132	8094.78126246599	6073.28225620397	6908.980745873	4019.19545342372	5195.37767740677	5531.63149943753	4932.45456941832	4784.14444272703	4756.36712035108	4396.22634025855	5417.43640533789	6328.58586672015	6827.85212940999	6338.9678177702	4308.95737981388	3873.89402668935	4435.82419495027	4156.91351524414	4727.33093845489	4066.2875609731	5335.95916267017	4722.18814807024	5148.74724485033	4569.83954476322	3663.85029773016	4385.67602765988	4631.47753035529	4772.5472052101	7040.30548417419	7737.59009357232	7273.70009250573
ARMCX4	1069.30058893792	894.297528623636	842.82776247346	815.405243640007	473.000463913541	633.871584842272	836.486294821322	751.830349348396	499.636886394664	721.76455043275	807.651676411904	730.918099839425	538.368270444194	1024.68354751569	620.292046399977	544.363704943272	423.061048145118	666.245253823595	621.897455461061	664.520910739525	745.169922695051	650.802451731737	588.519449018912	975.109869529479	729.685128500798	713.56837141443	799.503797043234	965.308441833803	1023.15689827119	719.536900947569	995.831481782629	978.594806165838	1146.69310547317	701.144004542169	666.567904332198	495.955496099332	643.352220780442	1063.06621855223	557.484803193083	1042.1878059488	642.564770418848	569.240101789086	626.16526966357	935.040038330899	566.160186606709	854.468994019922	962.074209805913	845.086066157162	763.632138047469	601.682766516493	983.109050674901	977.095388203651	693.794764293288	616.174503530871	1010.23877834253	970.312392848559	706.289214087418	746.237062029776	830.646111780764	854.149622021615	1188.67948976153	838.033140097278	772.997518878774	1014.74155028337	726.870963171745	731.839785778263	764.1959845182	593.322004179306	604.740555492328	580.218940424414	566.841081582663	507.269453373737	639.987158218464	883.998579339766	560.716819474495	886.271177083937	524.5938531979	931.393167224451	509.842463811395	370.19435810864	688.367976053853	859.641867376114	385.456600952027	771.41452544993	792.413565901169	915.496664406465	595.14292108297	558.589871157069	683.872271238848	1112.37962559637	883.954678802074	727.811588566543	711.800442861013	894.134000945489	1216.74351619309	643.258403576887	876.254848516063	667.060591581087	970.942234130709
ARMCX5	579.142742721967	618.2069739849	724.319838164238	792.181446996574	631.807280662984	708.423953945613	698.785354436956	654.758616819556	624.734243079106	633.214235735721	740.895491294572	631.105088585721	761.077208999184	602.107735419724	623.475997392624	813.242007938041	647.742192498002	619.305776958275	570.119398441368	570.898989425887	689.994983917917	622.118175042787	601.879898136519	660.352549216472	616.667874094049	616.145334485217	563.542040576606	582.424899763713	735.978209326591	655.951866208813	851.852846757922	688.388739011602	773.382437444063	618.94485356717	589.649572341313	730.221558924255	568.19464465966	649.201355907132	422.890577905472	683.805631023146	673.778268133685	758.97597543429	714.496415864589	684.179573679213	627.971886820577	703.427587043999	715.185148080393	518.5525987176	705.972256264009	846.545739083892	616.46373145612	599.052077492167	749.529105169318	617.46070106966	781.122727686654	698.451935265151	721.885475847685	624.610821509055	641.39069751385	646.000763752275	689.875395785933	676.979802834614	493.015208709585	572.934791523743	705.902669520947	633.796112537201	667.932596839772	691.555391982601	579.175234290379	557.558110520037	567.412602244292	539.014110802125	620.467329216279	516.130216618208	593.691544121913	607.502620414923	624.203389509659	712.60605011987	594.802597400977	506.355217950262	634.246086575028	509.437626780732	541.890475758387	517.603854314354	687.839849636789	600.907970087998	642.637026380437	676.969134984456	569.366179419691	629.473074512074	654.866512026745	689.505719418278	599.147364719618	751.812716597546	710.673156566481	609.652439266757	593.308487248376	635.465846797711	591.102818761125
ARMCX6	1628.89364417534	1788.90880990591	1987.75869764442	1886.40958605542	2189.77379317805	2168.91715303502	1648.54118995473	2143.16172198165	1825.63796891779	1848.92532455041	1753.1539198367	1585.74639031615	1459.40076612379	1366.56350897594	1573.60586176243	1872.52941796851	1742.43473410156	1884.25563890743	1924.25567316947	2107.65200648158	1615.76542572155	1833.24648488901	1742.75729883934	1524.38232871302	1656.38885360147	1417.90272197536	1838.15202768758	1315.21199446477	1768.99788336767	1676.79850520523	1955.28127549525	1854.62358902809	1490.58230292354	1731.23432253353	1890.95546412216	1778.72037400846	1437.66071609331	1841.14364969322	1557.66514973349	1172.36726968075	1639.72778383515	1655.03899585896	1663.48853797694	1648.54489228005	1561.9774181181	2195.41706976354	1416.72462926207	2029.85104426294	1609.02143369615	2194.84974608487	2071.17518100804	2492.080387007	1917.55129530889	1977.73207003207	1812.29967335484	2075.87366544019	1893.79222018119	1958.4103318198	1866.56271245766	1601.49582819679	2327.24195414412	1804.95774303136	1623.32766978153	1614.46229756769	1728.6011900407	1761.56719314859	1580.14576854627	1931.26076294605	1772.46330717308	1588.3102374105	1704.28331484234	1425.17768563198	1683.63078998483	1597.18897949974	1857.96398687664	1504.21069462387	1752.86601088315	1562.34762171601	1873.17322123595	2050.40642565525	1983.59776233465	1695.10884871576	1846.55411765257	1709.85289119915	1590.22390228052	1592.36746759465	1954.81558205107	2077.96370276288	1714.08562453718	1908.10940005175	1803.18906038361	1760.43828188299	1595.70467065289	1486.8242215245	1661.00282593476	1704.28999410078	1681.71282303396	1623.8587655249	1639.07985609925
ARSD	1055.93643348835	1068.54138372876	758.913258939672	1014.89105897848	1782.18576691471	983.251355821307	939.971328253501	1249.30979217061	1199.23149552062	1017.63411267346	1019.84325977601	970.004564076374	1527.33638909224	782.415475903714	1158.64344150334	1955.5381281957	1891.38790200628	1352.99341886459	1679.32509760921	2049.75629294985	1084.07688808243	935.352209978879	1386.37819403056	1252.61573977492	1376.90981055966	1481.24500390051	1186.85506930914	529.938777843253	1275.81523367963	1847.34283761656	1088.50282200938	1246.96583749111	502.529699617219	1063.71931593909	1299.32115307958	1659.41105152842	712.007907321141	2351.45314297799	478.787255145252	778.167275745463	913.392218654733	937.645931941336	1261.23343846774	1128.02594181414	1254.31537867221	1236.85073202838	1083.57040429945	2544.06078632378	944.540737443164	1107.6226344137	1640.38848785388	1764.26229077279	1169.30327377658	663.81272661574	923.023787155693	993.808734980321	1199.58165500053	1357.40218284213	905.54341764629	855.95865695585	999.421308213828	1225.75071121084	1336.73821944399	1692.52720399182	1135.59183406419	1098.21024292409	1122.29753003927	1640.02016794803	2449.53586790159	2122.04595716339	2709.56862088253	1304.72806213046	1215.7365576803	1665.67209103651	1371.93522531975	1035.9829750293	1182.03050425452	1349.61477544738	1692.24258274088	1762.0386407218	1892.4599953618	1526.98626306685	838.849391179088	1362.3617898274	809.891003935347	1007.82272068968	1046.69362933327	917.210293713104	1445.86760003415	1159.92291486352	1232.29372322725	1148.15514798884	809.26923103767	996.949031536143	1134.53582739495	1257.67589845278	2136.32724516968	2371.03476341949	1778.87514819655
ASMTL	1459.41869603744	1336.59407263633	618.288441346372	768.430494009978	839.123941407946	889.55960763037	1058.69405627105	1092.44628045288	2267.29196396982	2014.30834221036	1151.79416047118	990.398597534272	959.871908371017	2237.1260726679	1994.72901656108	2142.93753223293	1723.51132409809	1808.57132074612	1423.11979174414	1504.29697852681	1474.7809075007	871.120404625511	1636.05914641803	1406.57677698986	1770.40756536467	1504.23415757777	1877.48192946474	1361.63653588066	959.24797580023	2410.82777449223	931.416189015825	855.724260804645	628.762507555236	2079.68682189273	2534.82715099504	2516.90464228454	1638.1596992451	3621.58775004949	1586.09643828277	1737.85406238973	1750.70414434141	2340.9357087337	2268.85629115595	2042.44385949143	2213.78691863191	895.891890830574	1663.52273113471	1613.18207820542	2033.14853193357	1460.89721336579	1116.86958858555	1429.9997161787	2622.38891800771	1315.59321466159	1716.17054402228	2516.82401662189	1872.0256647786	2284.86201036455	2315.45824094379	1983.49622625916	1753.01930191047	923.037206304266	2582.12354960964	2043.03934827104	1584.06421867539	1940.0247705244	1582.988443049	1649.52431064905	1534.73425200724	2286.73805751203	3261.91088468296	2777.90806715818	2198.77921360837	2546.58790756496	3029.90294305987	2294.08721055679	3353.45288617961	1573.22058439733	2547.09582934268	3499.85867968011	1742.49907030087	1626.11399290129	1125.20214850029	2268.99429008125	1212.06376384896	1772.87062282133	1906.71653134761	846.790326350863	1527.31452568317	1729.43582965857	1013.63505121699	902.136495289521	1696.98136611622	914.473008184961	639.802735340361	2436.84181063817	2618.76747516014	1869.86839278048	929.107310565197
