Sample.Name	Gene.name	AR_mean	Num_snps	skewing_coeff	AR_adj	Skewed_XCI
7196B_XXY	TMSB4X	0.229323308270677	1	0.79	0	FALSE
7196B_XXY	TLR7	0.448290161773308	3	0.79	0.20715290615355	FALSE
7196B_XXY	WWC3	0.272727272727273	1	0.79	0.00744416873449167	FALSE
7196B_XXY	TBL1X	0.333817126269957	2	0.79	0.0746154311405014	FALSE
7196B_XXY	PUDP	0.822793986963406	6	0.79	0.712893381048576	FALSE
7196B_XXY	XIST	0.357638238050609	3	0.79	0.101461207088677	FALSE
7196B_XXY	TMSB15B	0.444444444444444	1	0.79	0.202551834130781	FALSE
7196B_XXY	AMMECR1	0.666666666666667	1	0.79	0.487179487179488	FALSE
7196B_XXY	KANTR	0.166666666666667	1	0.79	0	FALSE
7196B_XXY	CHM	0.770833333333333	2	0.79	0.635157545605307	FALSE
7196B_XXY	GPR174	0.318639689717983	4	0.79	0.0577045803667236	FALSE
7205B_XX	LAMP2	0.222702688163366	3	0.81	0	TRUE
7205B_XX	STS	0.878378378378379	2	0.81	0.810884639630175	TRUE
7205B_XX	NXT2	0.294964028776978	1	0.81	0.0648854961832058	TRUE
7205B_XX	ABCD1	0.363636363636364	1	0.81	0.141104294478528	TRUE
7205B_XX	FMR1	0.342857142857143	1	0.81	0.117759877253548	TRUE
7205B_XX	HUWE1	0.177631578947368	1	0.81	0	TRUE
7205B_XX	RP2	0.264705882352941	1	0.81	0.0321331784746418	TRUE
7205B_XX	TIMP1	0.454545454545455	1	0.81	0.246231155778895	TRUE
7205B_XX	MAGED2	0.156290740061726	5	0.81	0	TRUE
7205B_XX	EIF2S3	0.292873265514157	3	0.81	0.0626063361312972	TRUE
7205B_XX	RRAGB	0.176470588235294	1	0.81	0	TRUE
7205B_XX	TBC1D8B	0.444444444444444	1	0.81	0.234303215926493	TRUE
7205B_XX	FAM199X	0.272727272727273	1	0.81	0.0407673860911275	TRUE
7205B_XX	MECP2	0.238095238095238	1	0.81	0.00373599003735987	TRUE
7205B_XX	ZFX	0.649333052536173	6	0.81	0.489290269020452	TRUE
7205B_XX	ZRSR2	0.481927710843373	1	0.81	0.278886466543686	TRUE
